N,J,K,seed,transient_time
100,0.65,-0.53,0,9900
100,0.65,-0.53,1,9920
100,0.65,-0.53,2,9920
100,0.65,-0.54,0,9840
100,0.65,-0.54,1,9920
100,0.65,-0.54,2,9940
100,0.65,-0.55,0,9890
100,0.65,-0.55,1,9920
100,0.65,-0.55,2,9900
100,0.65,-0.56,0,9850
100,0.65,-0.56,1,9920
100,0.65,-0.56,2,6340
100,0.65,-0.5700000000000001,0,9650
100,0.65,-0.5700000000000001,1,9740
100,0.65,-0.5700000000000001,2,9740
100,0.65,-0.5800000000000001,0,9920
100,0.65,-0.5800000000000001,1,9800
100,0.65,-0.5800000000000001,2,9630
100,0.65,-0.5900000000000001,0,9930
100,0.65,-0.5900000000000001,1,9890
100,0.65,-0.5900000000000001,2,9610
100,0.65,-0.5,0,9930
100,0.65,-0.5,1,9890
100,0.65,-0.5,2,9890
100,0.65,-0.6000000000000001,0,8090
100,0.65,-0.6000000000000001,1,9700
100,0.65,-0.6000000000000001,2,9790
100,0.65,-0.6100000000000001,0,9670
100,0.65,-0.6100000000000001,1,9900
100,0.65,-0.6100000000000001,2,9560
100,0.65,-0.6200000000000001,0,9860
100,0.65,-0.6200000000000001,1,9930
100,0.65,-0.6200000000000001,2,9930
100,0.65,-0.63,0,8670
100,0.65,-0.63,1,9930
100,0.65,-0.63,2,9770
100,0.65,-0.64,0,9910
100,0.65,-0.64,1,9900
100,0.65,-0.64,2,9920
100,0.65,-0.65,0,9940
100,0.65,-0.65,1,9870
100,0.65,-0.65,2,9770
100,0.65,-0.66,0,9110
100,0.65,-0.66,1,9600
100,0.65,-0.66,2,9810
100,0.65,-0.67,0,9920
100,0.65,-0.67,1,9640
100,0.65,-0.67,2,9800
100,0.65,-0.68,0,9670
100,0.65,-0.68,1,9260
100,0.65,-0.68,2,9830
100,0.65,-0.6900000000000001,0,9930
100,0.65,-0.6900000000000001,1,9910
100,0.65,-0.6900000000000001,2,9880
100,0.65,-0.7000000000000001,0,9780
100,0.65,-0.7000000000000001,1,9840
100,0.65,-0.7000000000000001,2,9750
100,0.65,-0.7100000000000001,0,9760
100,0.65,-0.7100000000000001,1,9650
100,0.65,-0.7100000000000001,2,9930
100,0.65,-0.7200000000000001,0,9740
100,0.65,-0.7200000000000001,1,9870
100,0.65,-0.7200000000000001,2,9450
100,0.65,-0.73,0,8960
100,0.65,-0.73,1,9860
100,0.65,-0.73,2,9770
100,0.65,-0.74,0,9600
100,0.65,-0.74,1,9610
100,0.65,-0.74,2,9770
100,0.65,-0.75,0,9810
100,0.65,-0.75,1,9730
100,0.65,-0.75,2,9790
100,0.65,-0.76,0,9850
100,0.65,-0.76,1,9690
100,0.65,-0.76,2,9870
100,0.65,-0.77,0,9620
100,0.65,-0.77,1,9340
100,0.65,-0.77,2,9860
100,0.65,-0.78,0,9790
100,0.65,-0.78,1,9530
100,0.65,-0.78,2,9860
100,0.65,-0.79,0,9900
100,0.65,-0.79,1,9910
100,0.65,-0.79,2,9830
100,0.65,-0.8,0,9730
100,0.65,-0.8,1,9770
100,0.65,-0.8,2,9350
100,0.65,0.010000000000000009,0,5950
100,0.65,0.010000000000000009,1,5810
100,0.65,0.010000000000000009,2,2040
100,0.65,0.020000000000000018,0,2670
100,0.65,0.020000000000000018,1,2180
100,0.65,0.020000000000000018,2,560
100,0.65,0.030000000000000027,0,1720
100,0.65,0.030000000000000027,1,1240
100,0.65,0.030000000000000027,2,50
100,0.65,0.039999999999999925,0,1270
100,0.65,0.039999999999999925,1,820
100,0.65,0.039999999999999925,2,40
100,0.65,0.04999999999999993,0,1000
100,0.65,0.04999999999999993,1,520
100,0.65,0.04999999999999993,2,40
100,0.65,0.05999999999999994,0,840
100,0.65,0.05999999999999994,1,160
100,0.65,0.05999999999999994,2,30
100,0.65,0.06999999999999995,0,710
100,0.65,0.06999999999999995,1,150
100,0.65,0.06999999999999995,2,30
100,0.65,0.07999999999999996,0,90
100,0.65,0.07999999999999996,1,140
100,0.65,0.07999999999999996,2,20
100,0.65,0.08999999999999997,0,80
100,0.65,0.08999999999999997,1,130
100,0.65,0.08999999999999997,2,20
100,0.65,0.09999999999999998,0,80
100,0.65,0.09999999999999998,1,120
100,0.65,0.09999999999999998,2,20
100,0.65,0.0,0,0
100,0.65,0.0,1,0
100,0.65,0.0,2,0
100,0.65,0.10999999999999999,0,70
100,0.65,0.10999999999999999,1,120
100,0.65,0.10999999999999999,2,10
100,0.65,0.12,0,70
100,0.65,0.12,1,110
100,0.65,0.12,2,10
100,0.65,0.13,0,60
100,0.65,0.13,1,110
100,0.65,0.13,2,10
100,0.65,0.14,0,60
100,0.65,0.14,1,100
100,0.65,0.14,2,10
100,0.65,0.15000000000000002,0,60
100,0.65,0.15000000000000002,1,100
100,0.65,0.15000000000000002,2,10
100,0.65,0.15999999999999992,0,50
100,0.65,0.15999999999999992,1,100
100,0.65,0.15999999999999992,2,10
100,0.65,0.16999999999999993,0,50
100,0.65,0.16999999999999993,1,0
100,0.65,0.16999999999999993,2,10
100,0.65,0.17999999999999994,0,50
100,0.65,0.17999999999999994,1,0
100,0.65,0.17999999999999994,2,10
100,0.65,0.18999999999999995,0,50
100,0.65,0.18999999999999995,1,0
100,0.65,0.18999999999999995,2,10
100,0.65,0.2,0,40
100,0.65,0.2,1,0
100,0.65,0.2,2,10
100,0.66,-0.010000000000000009,0,0
100,0.66,-0.010000000000000009,1,0
100,0.66,-0.010000000000000009,2,0
100,0.66,-0.020000000000000018,0,40
100,0.66,-0.020000000000000018,1,70
100,0.66,-0.020000000000000018,2,0
100,0.66,-0.030000000000000027,0,40
100,0.66,-0.030000000000000027,1,7450
100,0.66,-0.030000000000000027,2,0
100,0.66,-0.040000000000000036,0,2660
100,0.66,-0.040000000000000036,1,2930
100,0.66,-0.040000000000000036,2,0
100,0.66,-0.050000000000000044,0,40
100,0.66,-0.050000000000000044,1,3680
100,0.66,-0.050000000000000044,2,0
100,0.66,-0.06000000000000005,0,40
100,0.66,-0.06000000000000005,1,9870
100,0.66,-0.06000000000000005,2,9810
100,0.66,-0.07000000000000006,0,7580
100,0.66,-0.07000000000000006,1,9830
100,0.66,-0.07000000000000006,2,0
100,0.66,-0.08000000000000007,0,9900
100,0.66,-0.08000000000000007,1,9940
100,0.66,-0.08000000000000007,2,0
100,0.66,-0.09000000000000008,0,8300
100,0.66,-0.09000000000000008,1,8780
100,0.66,-0.09000000000000008,2,0
100,0.66,-0.09999999999999998,0,9830
100,0.66,-0.09999999999999998,1,9910
100,0.66,-0.09999999999999998,2,9270
100,0.66,-0.10999999999999999,0,4850
100,0.66,-0.10999999999999999,1,9710
100,0.66,-0.10999999999999999,2,9770
100,0.66,-0.12,0,9800
100,0.66,-0.12,1,9240
100,0.66,-0.12,2,9850
100,0.66,-0.13,0,9860
100,0.66,-0.13,1,9850
100,0.66,-0.13,2,9250
100,0.66,-0.14,0,9630
100,0.66,-0.14,1,9770
100,0.66,-0.14,2,9360
100,0.66,-0.15000000000000002,0,9930
100,0.66,-0.15000000000000002,1,9910
100,0.66,-0.15000000000000002,2,9630
100,0.66,-0.16000000000000003,0,9890
100,0.66,-0.16000000000000003,1,9900
100,0.66,-0.16000000000000003,2,9820
100,0.66,-0.17000000000000004,0,9830
100,0.66,-0.17000000000000004,1,9930
100,0.66,-0.17000000000000004,2,9880
100,0.66,-0.18000000000000005,0,6000
100,0.66,-0.18000000000000005,1,9940
100,0.66,-0.18000000000000005,2,5430
100,0.66,-0.19000000000000006,0,9890
100,0.66,-0.19000000000000006,1,9700
100,0.66,-0.19000000000000006,2,9920
100,0.66,-0.20000000000000007,0,9760
100,0.66,-0.20000000000000007,1,9800
100,0.66,-0.20000000000000007,2,9780
100,0.66,-0.21000000000000008,0,9880
100,0.66,-0.21000000000000008,1,9650
100,0.66,-0.21000000000000008,2,5450
100,0.66,-0.22000000000000008,0,9920
100,0.66,-0.22000000000000008,1,9900
100,0.66,-0.22000000000000008,2,9930
100,0.66,-0.22999999999999998,0,9820
100,0.66,-0.22999999999999998,1,9920
100,0.66,-0.22999999999999998,2,9910
100,0.66,-0.24,0,9930
100,0.66,-0.24,1,9940
100,0.66,-0.24,2,9470
100,0.66,-0.25,0,9770
100,0.66,-0.25,1,9870
100,0.66,-0.25,2,9940
100,0.66,-0.26,0,9920
100,0.66,-0.26,1,9620
100,0.66,-0.26,2,9900
100,0.66,-0.27,0,9940
100,0.66,-0.27,1,9880
100,0.66,-0.27,2,6150
100,0.66,-0.28,0,5730
100,0.66,-0.28,1,9950
100,0.66,-0.28,2,9950
100,0.66,-0.29000000000000004,0,9730
100,0.66,-0.29000000000000004,1,9930
100,0.66,-0.29000000000000004,2,9930
100,0.66,-0.30000000000000004,0,6920
100,0.66,-0.30000000000000004,1,9780
100,0.66,-0.30000000000000004,2,9940
100,0.66,-0.31000000000000005,0,6690
100,0.66,-0.31000000000000005,1,9830
100,0.66,-0.31000000000000005,2,9900
100,0.66,-0.32000000000000006,0,9940
100,0.66,-0.32000000000000006,1,9860
100,0.66,-0.32000000000000006,2,7140
100,0.66,-0.33,0,9750
100,0.66,-0.33,1,9840
100,0.66,-0.33,2,9890
100,0.66,-0.34,0,9900
100,0.66,-0.34,1,9430
100,0.66,-0.34,2,9790
100,0.66,-0.35000000000000003,0,9920
100,0.66,-0.35000000000000003,1,9740
100,0.66,-0.35000000000000003,2,9870
100,0.66,-0.36000000000000004,0,9950
100,0.66,-0.36000000000000004,1,6390
100,0.66,-0.36000000000000004,2,9920
100,0.66,-0.37000000000000005,0,9000
100,0.66,-0.37000000000000005,1,8410
100,0.66,-0.37000000000000005,2,7770
100,0.66,-0.38000000000000006,0,9760
100,0.66,-0.38000000000000006,1,9840
100,0.66,-0.38000000000000006,2,9940
100,0.66,-0.39,0,9900
100,0.66,-0.39,1,9890
100,0.66,-0.39,2,9890
100,0.66,-0.41000000000000003,0,9870
100,0.66,-0.41000000000000003,1,9470
100,0.66,-0.41000000000000003,2,9910
100,0.66,-0.42000000000000004,0,9880
100,0.66,-0.42000000000000004,1,9930
100,0.66,-0.42000000000000004,2,9900
100,0.66,-0.43000000000000005,0,9910
100,0.66,-0.43000000000000005,1,8170
100,0.66,-0.43000000000000005,2,9770
100,0.66,-0.44000000000000006,0,9930
100,0.66,-0.44000000000000006,1,9480
100,0.66,-0.44000000000000006,2,6430
100,0.66,-0.45,0,6240
100,0.66,-0.45,1,8640
100,0.66,-0.45,2,9910
100,0.66,-0.46,0,6370
100,0.66,-0.46,1,9950
100,0.66,-0.46,2,9710
100,0.66,-0.47000000000000003,0,9880
100,0.66,-0.47000000000000003,1,9840
100,0.66,-0.47000000000000003,2,7970
100,0.66,-0.48000000000000004,0,7870
100,0.66,-0.48000000000000004,1,9900
100,0.66,-0.48000000000000004,2,9940
100,0.66,-0.49000000000000005,0,9930
100,0.66,-0.49000000000000005,1,9910
100,0.66,-0.49000000000000005,2,9920
100,0.66,-0.4,0,9920
100,0.66,-0.4,1,9800
100,0.66,-0.4,2,9940
100,0.66,-0.51,0,9820
100,0.66,-0.51,1,9860
100,0.66,-0.51,2,9930
100,0.66,-0.52,0,7400
100,0.66,-0.52,1,9890
100,0.66,-0.52,2,9880
100,0.66,-0.53,0,9890
100,0.66,-0.53,1,9920
100,0.66,-0.53,2,9930
100,0.66,-0.54,0,9920
100,0.66,-0.54,1,9940
100,0.66,-0.54,2,9730
100,0.66,-0.55,0,9930
100,0.66,-0.55,1,9900
100,0.66,-0.55,2,9880
100,0.66,-0.56,0,9860
100,0.66,-0.56,1,9920
100,0.66,-0.56,2,9700
100,0.66,-0.5700000000000001,0,8490
100,0.66,-0.5700000000000001,1,9730
100,0.66,-0.5700000000000001,2,9920
100,0.66,-0.5800000000000001,0,9660
100,0.66,-0.5800000000000001,1,9930
100,0.66,-0.5800000000000001,2,9830
100,0.66,-0.5900000000000001,0,9520
100,0.66,-0.5900000000000001,1,9940
100,0.66,-0.5900000000000001,2,9850
100,0.66,-0.5,0,9940
100,0.66,-0.5,1,9900
100,0.66,-0.5,2,7930
100,0.66,-0.6000000000000001,0,9400
100,0.66,-0.6000000000000001,1,9920
100,0.66,-0.6000000000000001,2,9700
100,0.66,-0.6100000000000001,0,9820
100,0.66,-0.6100000000000001,1,9920
100,0.66,-0.6100000000000001,2,9850
100,0.66,-0.6200000000000001,0,9890
100,0.66,-0.6200000000000001,1,9770
100,0.66,-0.6200000000000001,2,9810
100,0.66,-0.63,0,9920
100,0.66,-0.63,1,9920
100,0.66,-0.63,2,9910
100,0.66,-0.64,0,9670
100,0.66,-0.64,1,9930
100,0.66,-0.64,2,9900
100,0.66,-0.65,0,9810
100,0.66,-0.65,1,9710
100,0.66,-0.65,2,9920
100,0.66,-0.66,0,9240
100,0.66,-0.66,1,9870
100,0.66,-0.66,2,9840
100,0.66,-0.67,0,9580
100,0.66,-0.67,1,9550
100,0.66,-0.67,2,9790
100,0.66,-0.68,0,9770
100,0.66,-0.68,1,9750
100,0.66,-0.68,2,9900
100,0.66,-0.6900000000000001,0,9550
100,0.66,-0.6900000000000001,1,9880
100,0.66,-0.6900000000000001,2,9800
100,0.66,-0.7000000000000001,0,9940
100,0.66,-0.7000000000000001,1,9840
100,0.66,-0.7000000000000001,2,9910
100,0.66,-0.7100000000000001,0,9560
100,0.66,-0.7100000000000001,1,9700
100,0.66,-0.7100000000000001,2,9890
100,0.66,-0.7200000000000001,0,9250
100,0.66,-0.7200000000000001,1,9670
100,0.66,-0.7200000000000001,2,9920
100,0.66,-0.73,0,9840
100,0.66,-0.73,1,9600
100,0.66,-0.73,2,9920
100,0.66,-0.74,0,9930
100,0.66,-0.74,1,9952
100,0.66,-0.74,2,9770
100,0.66,-0.75,0,9920
100,0.66,-0.75,1,9910
100,0.66,-0.75,2,9550
100,0.66,-0.76,0,9930
100,0.66,-0.76,1,9390
100,0.66,-0.76,2,9890
100,0.66,-0.77,0,9220
100,0.66,-0.77,1,9680
100,0.66,-0.77,2,9560
100,0.66,-0.78,0,9900
100,0.66,-0.78,1,9750
100,0.66,-0.78,2,9840
100,0.66,-0.79,0,9300
100,0.66,-0.79,1,9930
100,0.66,-0.79,2,9880
100,0.66,-0.8,0,9880
100,0.66,-0.8,1,9530
100,0.66,-0.8,2,9760
100,0.66,0.010000000000000009,0,6000
100,0.66,0.010000000000000009,1,9913
100,0.66,0.010000000000000009,2,2040
100,0.66,0.020000000000000018,0,2720
100,0.66,0.020000000000000018,1,2190
100,0.66,0.020000000000000018,2,570
100,0.66,0.030000000000000027,0,1760
100,0.66,0.030000000000000027,1,1250
100,0.66,0.030000000000000027,2,50
100,0.66,0.039999999999999925,0,1300
100,0.66,0.039999999999999925,1,750
100,0.66,0.039999999999999925,2,40
100,0.66,0.04999999999999993,0,1030
100,0.66,0.04999999999999993,1,460
100,0.66,0.04999999999999993,2,30
100,0.66,0.05999999999999994,0,860
100,0.66,0.05999999999999994,1,160
100,0.66,0.05999999999999994,2,30
100,0.66,0.06999999999999995,0,730
100,0.66,0.06999999999999995,1,150
100,0.66,0.06999999999999995,2,30
100,0.66,0.07999999999999996,0,90
100,0.66,0.07999999999999996,1,140
100,0.66,0.07999999999999996,2,20
100,0.66,0.08999999999999997,0,80
100,0.66,0.08999999999999997,1,130
100,0.66,0.08999999999999997,2,20
100,0.66,0.09999999999999998,0,80
100,0.66,0.09999999999999998,1,120
100,0.66,0.09999999999999998,2,20
100,0.66,0.0,0,0
100,0.66,0.0,1,0
100,0.66,0.0,2,0
100,0.66,0.10999999999999999,0,70
100,0.66,0.10999999999999999,1,120
100,0.66,0.10999999999999999,2,10
100,0.66,0.12,0,70
100,0.66,0.12,1,110
100,0.66,0.12,2,10
100,0.66,0.13,0,60
100,0.66,0.13,1,110
100,0.66,0.13,2,10
100,0.66,0.14,0,60
100,0.66,0.14,1,100
100,0.66,0.14,2,10
100,0.66,0.15000000000000002,0,60
100,0.66,0.15000000000000002,1,100
100,0.66,0.15000000000000002,2,10
100,0.66,0.15999999999999992,0,50
100,0.66,0.15999999999999992,1,100
100,0.66,0.15999999999999992,2,10
100,0.66,0.16999999999999993,0,50
100,0.66,0.16999999999999993,1,0
100,0.66,0.16999999999999993,2,10
100,0.66,0.17999999999999994,0,50
100,0.66,0.17999999999999994,1,0
100,0.66,0.17999999999999994,2,10
100,0.66,0.18999999999999995,0,50
100,0.66,0.18999999999999995,1,0
100,0.66,0.18999999999999995,2,10
100,0.66,0.2,0,40
100,0.66,0.2,1,0
100,0.66,0.2,2,10
100,0.67,-0.010000000000000009,0,0
100,0.67,-0.010000000000000009,1,0
100,0.67,-0.010000000000000009,2,0
100,0.67,-0.020000000000000018,0,40
100,0.67,-0.020000000000000018,1,70
100,0.67,-0.020000000000000018,2,0
100,0.67,-0.030000000000000027,0,40
100,0.67,-0.030000000000000027,1,5270
100,0.67,-0.030000000000000027,2,0
100,0.67,-0.040000000000000036,0,9969
100,0.67,-0.040000000000000036,1,80
100,0.67,-0.040000000000000036,2,5380
100,0.67,-0.050000000000000044,0,40
100,0.67,-0.050000000000000044,1,9850
100,0.67,-0.050000000000000044,2,0
100,0.67,-0.06000000000000005,0,40
100,0.67,-0.06000000000000005,1,9410
100,0.67,-0.06000000000000005,2,6250
100,0.67,-0.07000000000000006,0,9850
100,0.67,-0.07000000000000006,1,9530
100,0.67,-0.07000000000000006,2,0
100,0.67,-0.08000000000000007,0,40
100,0.67,-0.08000000000000007,1,9850
100,0.67,-0.08000000000000007,2,0
100,0.67,-0.09000000000000008,0,9560
100,0.67,-0.09000000000000008,1,9850
100,0.67,-0.09000000000000008,2,9940
100,0.67,-0.09999999999999998,0,9850
100,0.67,-0.09999999999999998,1,9560
100,0.67,-0.09999999999999998,2,9840
100,0.67,-0.10999999999999999,0,9820
100,0.67,-0.10999999999999999,1,9830
100,0.67,-0.10999999999999999,2,9690
100,0.67,-0.12,0,9540
100,0.67,-0.12,1,9700
100,0.67,-0.12,2,9690
100,0.67,-0.13,0,9780
100,0.67,-0.13,1,9930
100,0.67,-0.13,2,9680
100,0.67,-0.14,0,9820
100,0.67,-0.14,1,8850
100,0.67,-0.14,2,9490
100,0.67,-0.15000000000000002,0,9940
100,0.67,-0.15000000000000002,1,9530
100,0.67,-0.15000000000000002,2,0
100,0.67,-0.16000000000000003,0,9900
100,0.67,-0.16000000000000003,1,9690
100,0.67,-0.16000000000000003,2,9950
100,0.67,-0.17000000000000004,0,9600
100,0.67,-0.17000000000000004,1,9810
100,0.67,-0.17000000000000004,2,9720
100,0.67,-0.18000000000000005,0,9840
100,0.67,-0.18000000000000005,1,9890
100,0.67,-0.18000000000000005,2,9920
100,0.67,-0.19000000000000006,0,9850
100,0.67,-0.19000000000000006,1,9930
100,0.67,-0.19000000000000006,2,9900
100,0.67,-0.20000000000000007,0,9860
100,0.67,-0.20000000000000007,1,9900
100,0.67,-0.20000000000000007,2,9000
100,0.67,-0.21000000000000008,0,6880
100,0.67,-0.21000000000000008,1,9910
100,0.67,-0.21000000000000008,2,9810
100,0.67,-0.22000000000000008,0,9910
100,0.67,-0.22000000000000008,1,9930
100,0.67,-0.22000000000000008,2,9850
100,0.67,-0.22999999999999998,0,9890
100,0.67,-0.22999999999999998,1,9920
100,0.67,-0.22999999999999998,2,9310
100,0.67,-0.24,0,9890
100,0.67,-0.24,1,9940
100,0.67,-0.24,2,9870
100,0.67,-0.25,0,6960
100,0.67,-0.25,1,9780
100,0.67,-0.25,2,9920
100,0.67,-0.26,0,9950
100,0.67,-0.26,1,7600
100,0.67,-0.26,2,9910
100,0.67,-0.27,0,9920
100,0.67,-0.27,1,9940
100,0.67,-0.27,2,8970
100,0.67,-0.28,0,9920
100,0.67,-0.28,1,9920
100,0.67,-0.28,2,9860
100,0.67,-0.29000000000000004,0,5840
100,0.67,-0.29000000000000004,1,9840
100,0.67,-0.29000000000000004,2,9490
100,0.67,-0.30000000000000004,0,9810
100,0.67,-0.30000000000000004,1,9890
100,0.67,-0.30000000000000004,2,9880
100,0.67,-0.31000000000000005,0,9930
100,0.67,-0.31000000000000005,1,9710
100,0.67,-0.31000000000000005,2,9900
100,0.67,-0.32000000000000006,0,9180
100,0.67,-0.32000000000000006,1,6470
100,0.67,-0.32000000000000006,2,6580
100,0.67,-0.33,0,9920
100,0.67,-0.33,1,9940
100,0.67,-0.33,2,9920
100,0.67,-0.34,0,9800
100,0.67,-0.34,1,6190
100,0.67,-0.34,2,8030
100,0.67,-0.35000000000000003,0,7190
100,0.67,-0.35000000000000003,1,9930
100,0.67,-0.35000000000000003,2,9930
100,0.67,-0.36000000000000004,0,9910
100,0.67,-0.36000000000000004,1,9900
100,0.67,-0.36000000000000004,2,9900
100,0.67,-0.37000000000000005,0,9920
100,0.67,-0.37000000000000005,1,9920
100,0.67,-0.37000000000000005,2,9930
100,0.67,-0.38000000000000006,0,9840
100,0.67,-0.38000000000000006,1,9770
100,0.67,-0.38000000000000006,2,9530
100,0.67,-0.39,0,6140
100,0.67,-0.39,1,9920
100,0.67,-0.39,2,9900
100,0.67,-0.41000000000000003,0,9930
100,0.67,-0.41000000000000003,1,9930
100,0.67,-0.41000000000000003,2,7230
100,0.67,-0.42000000000000004,0,9790
100,0.67,-0.42000000000000004,1,9230
100,0.67,-0.42000000000000004,2,9950
100,0.67,-0.43000000000000005,0,9920
100,0.67,-0.43000000000000005,1,8060
100,0.67,-0.43000000000000005,2,9930
100,0.67,-0.44000000000000006,0,9880
100,0.67,-0.44000000000000006,1,9950
100,0.67,-0.44000000000000006,2,9940
100,0.67,-0.45,0,9880
100,0.67,-0.45,1,8370
100,0.67,-0.45,2,9940
100,0.67,-0.46,0,9950
100,0.67,-0.46,1,8290
100,0.67,-0.46,2,9910
100,0.67,-0.47000000000000003,0,9870
100,0.67,-0.47000000000000003,1,9900
100,0.67,-0.47000000000000003,2,9750
100,0.67,-0.48000000000000004,0,9840
100,0.67,-0.48000000000000004,1,9910
100,0.67,-0.48000000000000004,2,9950
100,0.67,-0.49000000000000005,0,9920
100,0.67,-0.49000000000000005,1,9760
100,0.67,-0.49000000000000005,2,9920
100,0.67,-0.4,0,9770
100,0.67,-0.4,1,9870
100,0.67,-0.4,2,6000
100,0.67,-0.51,0,9880
100,0.67,-0.51,1,9610
100,0.67,-0.51,2,9930
100,0.67,-0.52,0,9940
100,0.67,-0.52,1,9690
100,0.67,-0.52,2,9940
100,0.67,-0.53,0,9940
100,0.67,-0.53,1,9930
100,0.67,-0.53,2,9740
100,0.67,-0.54,0,9810
100,0.67,-0.54,1,9880
100,0.67,-0.54,2,9920
100,0.67,-0.55,0,9870
100,0.67,-0.55,1,9930
100,0.67,-0.55,2,9850
100,0.67,-0.56,0,9920
100,0.67,-0.56,1,9940
100,0.67,-0.56,2,9870
100,0.67,-0.5700000000000001,0,9890
100,0.67,-0.5700000000000001,1,9930
100,0.67,-0.5700000000000001,2,9830
100,0.67,-0.5800000000000001,0,9910
100,0.67,-0.5800000000000001,1,9860
100,0.67,-0.5800000000000001,2,9900
100,0.67,-0.5900000000000001,0,9910
100,0.67,-0.5900000000000001,1,9950
100,0.67,-0.5900000000000001,2,9210
100,0.67,-0.5,0,9230
100,0.67,-0.5,1,9920
100,0.67,-0.5,2,9910
100,0.67,-0.6000000000000001,0,9920
100,0.67,-0.6000000000000001,1,9820
100,0.67,-0.6000000000000001,2,9800
100,0.67,-0.6100000000000001,0,9930
100,0.67,-0.6100000000000001,1,9920
100,0.67,-0.6100000000000001,2,9740
100,0.67,-0.6200000000000001,0,9480
100,0.67,-0.6200000000000001,1,9920
100,0.67,-0.6200000000000001,2,9930
100,0.67,-0.63,0,9750
100,0.67,-0.63,1,9910
100,0.67,-0.63,2,9910
100,0.67,-0.64,0,8780
100,0.67,-0.64,1,9650
100,0.67,-0.64,2,9300
100,0.67,-0.65,0,9920
100,0.67,-0.65,1,7620
100,0.67,-0.65,2,9880
100,0.67,-0.66,0,9070
100,0.67,-0.66,1,9880
100,0.67,-0.66,2,9900
100,0.67,-0.67,0,9110
100,0.67,-0.67,1,9850
100,0.67,-0.67,2,9900
100,0.67,-0.68,0,9760
100,0.67,-0.68,1,8960
100,0.67,-0.68,2,9780
100,0.67,-0.6900000000000001,0,9880
100,0.67,-0.6900000000000001,1,9720
100,0.67,-0.6900000000000001,2,9680
100,0.67,-0.7000000000000001,0,9920
100,0.67,-0.7000000000000001,1,9900
100,0.67,-0.7000000000000001,2,9460
100,0.67,-0.7100000000000001,0,9890
100,0.67,-0.7100000000000001,1,9840
100,0.67,-0.7100000000000001,2,9870
100,0.67,-0.7200000000000001,0,9350
100,0.67,-0.7200000000000001,1,9890
100,0.67,-0.7200000000000001,2,9880
100,0.67,-0.73,0,9510
100,0.67,-0.73,1,9800
100,0.67,-0.73,2,9780
100,0.67,-0.74,0,9850
100,0.67,-0.74,1,9290
100,0.67,-0.74,2,9860
100,0.67,-0.75,0,9840
100,0.67,-0.75,1,9930
100,0.67,-0.75,2,9790
100,0.67,-0.76,0,9760
100,0.67,-0.76,1,9610
100,0.67,-0.76,2,9400
100,0.67,-0.77,0,9580
100,0.67,-0.77,1,9250
100,0.67,-0.77,2,9860
100,0.67,-0.78,0,9840
100,0.67,-0.78,1,9780
100,0.67,-0.78,2,9820
100,0.67,-0.79,0,9700
100,0.67,-0.79,1,9620
100,0.67,-0.79,2,6540
100,0.67,-0.8,0,9730
100,0.67,-0.8,1,9890
100,0.67,-0.8,2,9850
100,0.67,0.010000000000000009,0,6040
100,0.67,0.010000000000000009,1,9905
100,0.67,0.010000000000000009,2,2050
100,0.67,0.020000000000000018,0,2760
100,0.67,0.020000000000000018,1,2220
100,0.67,0.020000000000000018,2,580
100,0.67,0.030000000000000027,0,1790
100,0.67,0.030000000000000027,1,1260
100,0.67,0.030000000000000027,2,50
100,0.67,0.039999999999999925,0,1330
100,0.67,0.039999999999999925,1,760
100,0.67,0.039999999999999925,2,40
100,0.67,0.04999999999999993,0,1050
100,0.67,0.04999999999999993,1,470
100,0.67,0.04999999999999993,2,40
100,0.67,0.05999999999999994,0,880
100,0.67,0.05999999999999994,1,140
100,0.67,0.05999999999999994,2,30
100,0.67,0.06999999999999995,0,750
100,0.67,0.06999999999999995,1,140
100,0.67,0.06999999999999995,2,30
100,0.67,0.07999999999999996,0,90
100,0.67,0.07999999999999996,1,140
100,0.67,0.07999999999999996,2,20
100,0.67,0.08999999999999997,0,80
100,0.67,0.08999999999999997,1,130
100,0.67,0.08999999999999997,2,20
100,0.67,0.09999999999999998,0,80
100,0.67,0.09999999999999998,1,120
100,0.67,0.09999999999999998,2,20
100,0.67,0.0,0,0
100,0.67,0.0,1,0
100,0.67,0.0,2,0
100,0.67,0.10999999999999999,0,70
100,0.67,0.10999999999999999,1,120
100,0.67,0.10999999999999999,2,10
100,0.67,0.12,0,70
100,0.67,0.12,1,110
100,0.67,0.12,2,10
100,0.67,0.13,0,60
100,0.67,0.13,1,110
100,0.67,0.13,2,10
100,0.67,0.14,0,60
100,0.67,0.14,1,100
100,0.67,0.14,2,10
100,0.67,0.15000000000000002,0,60
